Episode,Total_Reward,Agent_0_Reward,Agent_1_Reward,Agent_2_Reward,Agent_3_Reward,Agent_0_Actor_Loss,Agent_1_Actor_Loss,Agent_2_Actor_Loss,Agent_3_Actor_Loss,Agent_0_Critic_Loss,Agent_1_Critic_Loss,Agent_2_Critic_Loss,Agent_3_Critic_Loss
0,-21.00000000000012,-23.89999999999999,20.799999999999866,-20.80000000000002,2.9000000000000243,-0.04784839549519466,-0.21771984744017295,-0.08506899713234894,-0.05513848794646986,1.2396176711139877,1.8943798688908473,1.524941662164486,1.299479129491374
1,-42.399999999999835,-12.899999999999963,-14.99999999999996,-5.99999999999996,-8.499999999999961,-0.20471241481951438,-0.2042415833193809,-0.18201104344800115,-0.16839128634892403,0.914960968196392,0.9921309169940651,0.9688975299336016,0.7858363411482423
