Episode,Total_Reward,Agent_0_Reward,Agent_1_Reward,Agent_2_Reward,Agent_3_Reward,Agent_0_Actor_Loss,Agent_1_Actor_Loss,Agent_2_Actor_Loss,Agent_3_Actor_Loss,Agent_0_Critic_Loss,Agent_1_Critic_Loss,Agent_2_Critic_Loss,Agent_3_Critic_Loss
0,-15.700000000000045,-2.400000000000013,2.4500000000000037,-16.400000000000034,0.6499999999999988,0.13173573319395276,0.06914531420815088,0.11167327553867716,0.07710075215911037,0.2840307711765332,0.37748143717687094,0.3789431407096107,0.3018549611164338
1,43.599999999999895,13.199999999999985,-1.8000000000000094,13.899999999999988,18.29999999999993,-0.10949323628854472,-0.25151489589363335,-0.19151774508878588,-0.2067633821349591,0.3051895515527576,0.33790590207092464,0.3042543589277193,0.42600090843625366
2,-6.200000000000006,1.2999999999999918,2.0999999999999996,3.299999999999997,-12.899999999999995,-0.4034434237331152,-0.520498796403408,-0.43671306446194647,-0.6020554761588574,0.5360209417622537,0.4129849986638874,0.46643206720706076,0.4391110928915441
3,-38.900000000000105,-7.9999999999999964,3.6999999999999984,-8.000000000000025,-26.600000000000083,-0.5790750515460968,-0.7740730953216552,-0.7181272245943546,-0.9055268436670303,0.6659393240511418,0.8831366784125566,0.8751031872816384,1.0330658367648722
4,-20.900000000000105,-16.700000000000035,-7.900000000000073,7.900000000000004,-4.200000000000004,-0.7311796720325947,-1.0260258826613426,-0.9338297238945961,-1.2071498125791549,0.8032201095111668,0.7720822771266103,0.7016455786675215,0.8448680586740375
